使,shi3,45.1138999088
情,qing2,45.2756019774
明,ming2,45.4357397375
性,xing4,45.5958625107
知,zhi1,45.7541972074
全,quan2,45.9119448362
三,san1,46.0691880827
又,you4,46.2257393539
关,guan1,46.3820529039
点,dian3,46.5375018724
正,zheng1,46.6908888683
业,ye4,46.8439446048
外,wai4,46.9967295459
将,jiang1,47.1494839968
两,liang3,47.3017288974
高,gao1,47.4534270394
间,jian1,47.604445609
由,you2,47.7554497085
问,wen4,47.9044063054
很,hen3,48.0513035135
最,zui4,48.1979097716
重,chong2,48.3440788294
并,bing4,48.4896137919
物,wu4,48.6349058654
手,shou3,48.7798341221
应,ying1,48.9247324053
战,zhan4,49.068799698
向,xiang4,49.2119419453
头,tou2,49.3540118635
文,wen2,49.4957257167
体,ti3,49.6372173523
政,zheng4,49.7766862908
美,mei3,49.9159350789
相,xiang1,50.0550148783
见,jian4,50.1940714223
被,bei4,50.333037529
利,li4,50.4719560914
什,shen2,50.6103868086
二,er4,50.7486299328
等,deng3,50.8862477471
产,chan3,51.0232805605
或,huo4,51.1580508886
新,xin1,51.2892734868
己,ji3,51.4189317764
制,zhi4,51.5485177161
身,shen1,51.6775718838
果,guo3,51.8051304754
加,jia1,51.9310441399
西,xi1,52.0569428176
斯,si1,52.1814363565
月,yue4,52.3057572892
话,hua4,52.4298203462
合,ge3,52.5534751428
回,hui2,52.6771123688
特,te2,52.8006710434
代,dai4,52.9204277298
内,nei4,53.0399761518
信,xin4,53.1589648955
表,biao3,53.2761552269
化,hua4,53.3922918334
老,lao3,53.5075607577
给,gei3,53.6201243118
世,shi4,53.7312279479
位,wei4,53.8423279665
次,ci4,53.9533628702
度,du4,54.0641492003
门,men2,54.1741050566
任,ren4,54.2839141459
常,chang2,54.3936322811
先,xian1,54.5024817004
海,hai3,54.6106458627
通,tong1,54.7186777279
教,jiao1,54.8266212229
儿,er2,54.9340231271
原,yuan2,55.0412968686
东,dong1,55.1478776012
声,sheng1,55.2543782321
提,di1,55.3604013535
立,li4,55.4663345544
及,ji2,55.5710719144
比,bi3,55.6747622677
员,yuan2,55.778231437
解,jie3,55.8816349746
水,shui3,55.9844405918
名,ming2,56.0870126221
真,zhen1,56.1895510614
论,lun2,56.2914430025
处,chu3,56.3918217967
走,zou3,56.4918812177
义,yi4,56.5918827587
各,ge4,56.6918470913
入,ru4,56.7912936051
几,ji1,56.8906998097
口,kou3,56.9898894813
认,ren4,57.0890429779
条,tiao2,57.1878936385
平,ping2,57.2867375808
系,xi4,57.3853241642
气,qi4,57.4838683711
题,ti2,57.5820167207
活,huo2,57.6801418149
尔,er3,57.7782198817
更,geng1,57.8750540467
别,bie2,57.9715037235
打,da2,58.0677012092
女,nu:3,58.1634036147
变,bian4,58.2590713956
四,si4,58.3546115306
神,shen2,58.4499862943
总,zong3,58.5453176481
何,he2,58.6405792359
电,dian4,58.7355819144
数,shu3,58.830314831
安,an1,58.9249950355
少,shao3,59.0195760173
报,bao4,59.1138433105
才,cai2,59.2077560891
结,jie1,59.3016425116
反,fan3,59.3953795833
受,shou4,59.4888804841
目,mu4,59.5823291897
太,tai4,59.6756037386
量,liang2,59.7686291971
再,zai4,59.8614474248
感,gan3,59.9536331075
建,jian4,60.0457702124
务,wu4,60.1367683228
做,zuo4,60.2275054568
接,jie1,60.3181872947
必,bi4,60.4086055722
场,chang3,60.4983360087
件,jian4,60.5876855746
计,ji4,60.6765462617
管,guan3,60.7647852563
期,qi1,60.8525384729
市,shi4,60.9401449225
直,zhi2,61.0277084789
德,de2,61.1150022735
资,zi1,61.2022821149
命,ming4,61.2892870266
山,shan1,61.3761803127
金,jin1,61.4629547382
指,zhi3,61.5491880897
克,ke4,61.6349971606
许,xu3,61.7208010637
统,tong3,61.8064943747
区,ou1,61.8916476453
保,bao3,61.9766195243
至,zhi4,62.0611562702
队,dui4,62.1453602064
形,xing2,62.2291047207
社,she4,62.3115459029
便,bian4,62.3939622794
空,kong1,62.4758928778
决,jue2,62.5575237409
治,zhi4,62.6386093957
展,zhan3,62.7196201166
马,ma3,62.8001207706
科,ke1,62.8806100553
司,si1,62.960830095
五,wu3,63.0405783099
基,ji1,63.1198851902
眼,yan3,63.1984773567
书,shu1,63.2766964043
非,fei1,63.3541702478
则,ze2,63.4311929378
听,ting1,63.5081877215
白,bai2,63.585048141
却,que4,63.661883238
界,jie4,63.7385937898
达,da2,63.8150299287
光,guang1,63.8913275692
放,fang4,63.9676050551
强,qiang2,64.0433993469
即,ji2,64.1190871809
像,xiang4,64.1941714099
难,nan2,64.26889699
且,qie3,64.3436225702
权,quan2,64.4183011228
思,si1,64.4929781251
王,wang2,64.5673683117
象,xiang4,64.6415026896
完,wan2,64.7154649781
设,she4,64.7892319218
式,shi4,64.8627663122
色,se4,64.9362691787
路,lu4,65.0095555122
记,ji4,65.0816475552
南,nan2,65.1535209982
品,pin3,65.2251102093
住,zhu4,65.2966865008
告,gao4,65.3681501332
类,lei4,65.4396111816
求,qiu2,65.5110391558
据,ju1,65.5823503365
程,cheng2,65.6531302621
北,bei3,65.7238983017
边,bian1,65.7943242295
死,si3,65.8647072641
张,zhang1,65.9350350027
该,gai1,66.0053451707
交,jiao1,66.0754868666
规,gui1,66.1450089372
万,wan4,66.214371838
取,qu3,66.2836737581
拉,la1,66.3529493222
格,ge2,66.4221912953
望,wang4,66.490998652
觉,jiao4,66.559235478
术,shu4,66.6272619724
领,ling3,66.6949572076
共,gong4,66.7615315357
确,que4,66.8278955324
传,chuan2,66.8941401517
师,shi1,66.9603330924
观,guan1,67.0263761655
清,qing1,67.0923778957
今,jin1,67.1578152966
切,qie1,67.2231322866
院,yuan4,67.2883066438
让,rang4,67.3532458639
识,shi2,67.4179576984
候,hou4,67.4824860743
带,dai4,67.546887321
导,dao3,67.6112079492
争,zheng1,67.6755063556
运,yun4,67.7395375842
笑,xiao4,67.8030515108
飞,fei1,67.8662491649
风,feng1,67.9291951447
步,bu4,67.9918641276
改,gai3,68.0544070149
收,shou1,68.1168847874
根,gen1,68.1793010624
干,gan1,68.2416067453
造,zao4,68.3038772869
言,yan2,68.3660506729
联,lian2,68.4282204414
持,chi2,68.4902294897
组,zu3,68.552106241
每,mei3,68.6139106424
济,ji4,68.6754912758
车,che1,68.7368977527
亲,qin1,68.7981114687
极,ji2,68.8589556833
林,lin2,68.919768374
服,fu2,68.9802120801
快,kuai4,69.0406361484
办,ban4,69.1010503978
议,yi4,69.1614160694
往,wang3,69.2216416922
元,yuan2,69.281840959
英,ying1,69.3418877741
士,shi4,69.4016818814
证,zheng4,69.4614274108
近,jin4,69.5210856035
失,shi1,69.5806947016
转,zhuan3,69.6401699524
夫,fu1,69.6994886173
令,ling4,69.7586966902
准,zhun3,69.817546631
布,bu4,69.8762802951
始,shi3,69.9346702971
怎,zen3,69.992702167
呢,ne,70.0506777074
存,cun2,70.1080253538
未,wei4,70.1651254601
远,yuan3,70.2222069621
叫,jiao4,70.2791210258
台,tai2,70.3356376817
单,chan2,70.3921527872
影,ying3,70.4484110506
具,ju4,70.5046429579
罗,luo1,70.5606500636
字,zi4,70.6165755173
爱,ai4,70.672474615
击,ji1,70.7280357352
流,liu2,70.7835369083
备,bei4,70.8388918312
兵,bing1,70.8941785385
连,lian2,70.9493784258
调,diao4,71.0043535117
深,shen1,71.0590934603
商,shang1,71.1135657142
算,suan4,71.1679795714
质,zhi4,71.222014625
团,tuan2,71.2758383136
集,ji2,71.3295937865
百,bai3,71.3833073998
需,xu1,71.436966234
价,jia4,71.4905227446
花,hua1,71.5439412736
党,dang3,71.597255412
华,hua2,71.650565933
城,cheng2,71.7037084987
石,dan4,71.7564975834
级,ji2,71.8092189693
整,zheng3,71.8613677572
府,fu3,71.913444712
离,li2,71.9655077136
况,kuang4,72.017537641
亚,ya4,72.0693458675
请,qing3,72.1211411744
技,ji4,72.172711163
际,ji4,72.2240858068
约,yao1,72.2753240194
示,shi4,72.3264666267
复,fu4,72.3775363672
病,bing4,72.4285389257
息,xi1,72.4794148719
究,jiu1,72.5302546431
线,xian4,72.5810344672
似,si4,72.6317088672
官,guan1,72.6823005815
火,huo3,72.7328214962
断,duan4,72.7830710988
精,jing1,72.8332690229
满,man3,72.8833734088
支,zhi1,72.9334054448
视,shi4,72.9831852897
消,xiao1,73.0329325771
越,yue4,73.0823666928
器,qi4,73.1316907332
容,rong2,73.1809956525
照,zhao4,73.230100576
须,xu1,73.2791450356
九,jiu3,73.3280225737
增,zeng1,73.3765326775
研,yan2,73.4249869685
写,xie3,73.4734149035
称,chen4,73.5218056299
企,qi3,73.5701007511
八,ba1,73.6180067331
功,gong1,73.6655778383
吗,ma3,73.7129355112
包,bao1,73.7600869869
片,pian1,73.8068865319
史,shi3,73.8536395663
委,wei1,73.9002861429
乎,hu1,73.9468624367
查,cha2,73.9933932535
轻,qing1,74.0398274314
易,yi4,74.0861985615
早,zao3,74.1325143956
曾,ceng2,74.1786777782
除,chu2,74.2248122207
农,nong2,74.270502228
找,zhao3,74.3161069658
装,zhuang1,74.3616579579
广,guang3,74.4070833713
显,xian3,74.4524700257
吧,ba1,74.4977073293
阿,a1,74.5427498048
李,li3,74.58749978
标,biao1,74.6321107399
谈,tan2,74.6766002554
吃,chi1,74.7210313741
图,tu2,74.765452674
念,nian4,74.8098719066
六,liu4,74.8542275747
引,yin3,74.8985367322
历,li4,74.942715143
首,shou3,74.9866604837
医,yi1,75.0303908418
局,ju2,75.074104146
突,tu1,75.1177590535
专,zhuan1,75.1613555642
费,fei4,75.2049510414
号,hao2,75.2485341157
尽,jin3,75.292083599
另,ling4,75.3353395483
周,zhou1,75.3784218579
较,jiao4,75.421247842
注,zhu4,75.4640733093
语,yu3,75.5068657024
仅,jin3,75.5496188198
考,kao3,75.592350749
落,la4,75.6350583893
青,qing1,75.6777546604
随,sui2,75.7204405957
选,xuan3,75.7630743357
列,lie4,75.805666733
武,wu3,75.8479723145
红,hong2,75.8902722113
响,xiang3,75.9324945904
虽,sui1,75.9744043144
推,tui1,76.0162292857
势,shi4,76.05793643
参,can1,76.0996218694
希,xi1,76.1412024013
古,gu3,76.1827798325
众,zhong4,76.2243241895
构,gou4,76.26585511
房,fang2,76.3073632921
半,ban4,76.3488006745
节,jie2,76.3901817274
土,tu3,76.4314258322
投,tou2,76.4726177417
某,mou3,76.5136928578
案,an4,76.5547230136
黑,hei1,76.5954952935
维,wei2,76.6362577546
革,ge2,76.6769209929
划,hua2,76.7175651102
敌,di2,76.7581947575
致,zhi4,76.7986269929
陈,chen2,76.8388917898
律,lu:4,76.8791069754
足,zu2,76.9190983931
态,tai4,76.9590040244
护,hu4,76.9987928623
七,qi1,77.0384643899
兴,xing1,77.0781328169
派,pai4,77.1177960759
孩,hai2,77.157392153
验,yan4,77.1969479207
责,ze2,77.236418419
营,ying2,77.2758863333
星,xing1,77.3153273748
够,gou4,77.3546965831
章,zhang1,77.3940228983
音,yin1,77.4333207903
跟,gen1,77.4725747555
志,zhi4,77.5118008144
底,de,77.5509359191
站,zhan4,77.5899025518
严,yan2,77.6288051032
巴,ba1,77.6675210951
例,li4,77.7060624136
防,fang2,77.744541718
族,zu2,77.7828737386
供,gong1,77.8212026584
效,xiao4,77.8594494095
续,xu4,77.8976537841
施,shi1,77.935824051
留,liu2,77.9736976831
讲,jiang3,78.0115366907
型,xing2,78.0493736311
料,liao4,78.0869842196
终,zhong1,78.1244681958
答,da1,78.161894292
紧,jin3,78.1992578573
黄,huang2,78.2365692272
绝,jue2,78.273815999
奇,ji1,78.3109826691
察,cha2,78.3481364196
母,mu3,78.3850669189
京,jing1,78.4218852758
段,duan4,78.4586659074
依,yi1,78.495167475
批,pi1,78.5316421698
群,qun2,78.5680543336
项,xiang4,78.6044633967
故,gu4,78.6406729808
按,an4,78.6768396716
河,he2,78.7128528773
米,mi3,78.7488562641
围,wei2,78.7848456976
江,jiang1,78.8208149766
织,zhi1,78.8567222413
害,hai4,78.8926191703
斗,dou3,78.9285129986
双,shuang1,78.9643985584
境,jing4,79.0002427753
客,ke4,79.0359567624
纪,ji4,79.071638192
采,cai3,79.1072684599
举,ju3,79.1428873585
杀,sha1,79.178429773
攻,gong1,79.2139572006
父,fu4,79.249396258
苏,su1,79.2847893215
密,mi4,79.3201761836
低,di1,79.3555366897
朝,chao2,79.3908744572
友,you3,79.4261171362
诉,su4,79.4613344928
止,zhi3,79.4965182583
细,xi4,79.5316157208
愿,yuan4,79.5667131832
千,qian1,79.6017734371
值,zhi2,79.6367763278
仍,reng2,79.6716541566
男,nan2,79.7064880586
钱,qian2,79.7412697653
破,po4,79.7760328677
网,wang3,79.8107184524
热,re4,79.8453694124
助,zhu4,79.879925284
倒,dao3,79.9143607447
育,yu4,79.9487533122
属,shu3,79.9830544087
坐,zuo4,80.0173136457
帝,di4,80.051439552
限,xian4,80.085556673
船,chuan2,80.1196040281
脸,lian3,80.1535707646
职,zhi2,80.1873023639
速,su4,80.2209419755
刻,ke4,80.254540761
乐,le4,80.2881137073
否,fou3,80.321586914
刚,gang1,80.354982603
威,wei1,80.3883457345
毛,mao2,80.421689745
状,zhuang4,80.4550198022
率,lu:4,80.4883281545
甚,shen4,80.521628755
独,du2,80.5548068774
球,qiu2,80.5878361658
般,ban1,80.6207755335
普,pu3,80.6536275645
怕,pa4,80.6864537562
弹,dan4,80.7192267191
校,jiao4,80.7518875396
苦,ku3,80.7845452594
创,chuang1,80.8171833414
假,jia3,80.8495811183
久,jiu3,80.8819256663
错,cuo4,80.9141735755
承,cheng2,80.9463615376
印,yin4,80.9784947205
晚,wan3,81.0106087823
兰,lan2,81.0426241382
试,shi4,81.0746193394
股,gu3,81.1065881846
拿,na2,81.1385244724
脑,nao3,81.1703827256
预,yu4,81.2021825821
谁,shei2,81.2339793378
益,yi4,81.2654494854
阳,yang2,81.2969046462
若,ruo4,81.3282921081
哪,na3,81.3596651001
微,wei1,81.3909223322
尼,ni2,81.4221743964
继,ji4,81.4534026885
送,song4,81.4845038515
急,ji2,81.5155838263
血,xie3,81.5465619944
惊,jing1,81.5774264698
伤,shang1,81.6082434009
素,su4,81.6387854024
药,yao4,81.669322236
适,shi4,81.6997748336
波,bo1,81.7301922899
夜,ye4,81.7605994104
省,sheng3,81.7909047243
初,chu1,81.8211816149
喜,xi3,81.8513871893
卫,wei4,81.8815715754
源,yuan2,81.9116200471
食,shi2,81.9416504313
险,xian3,81.971648258
待,dai1,82.001496217
述,shu4,82.0313374578
陆,liu4,82.0610164281
习,xi2,82.0906432031
置,zhi4,82.120231736
居,ju1,82.1493303565
劳,lao2,82.1783318215
财,cai2,82.2072909101
环,huan2,82.2362158909
排,pai2,82.2651238177
福,fu2,82.29399712
纳,na4,82.3227288231
欢,huan1,82.3513039404
雷,lei2,82.3798439162
警,jing3,82.408364771
获,huo4,82.4368210277
模,mo2,82.4651878805
充,chong1,82.4935139073
负,fu4,82.5217386442
云,yun2,82.5499086019
停,ting2,82.5780491028
木,mu4,82.6061792681
游,you2,82.634221063
龙,long2,82.662214797
树,shu4,82.6901403153
疑,yi2,82.7180374105
层,ceng2,82.7457913561
冷,leng3,82.7734186894
洲,zhou1,82.8010300024
冲,chong1,82.8286149593
射,she4,82.8560996599
略,lue4,82.8835244134
范,fan4,82.9109310795
竟,jing4,82.9383377455
句,ju4,82.9656710281
室,shi4,82.9929810553
异,yi4,83.0202337194
激,ji1,83.047480182
汉,han4,83.0746920201
村,cun1,83.1018764685
哈,ha1,83.1289947685
策,ce4,83.1560712088
演,yan3,83.1831476492
简,jian3,83.210165176
卡,ka3,83.2371640986
罪,zui4,83.264072067
判,pan4,83.2909681493
担,dan1,83.317733485
州,zhou1,83.3443649733
静,jing4,83.370928246
退,tui4,83.3974248535
既,ji4,83.4238883866
衣,yi1,83.4503136777
您,nin2,83.4767182974
宗,zong1,83.5029704655
积,ji1,83.5291818075
余,yu2,83.5553316521
痛,tong4,83.5814081132
检,jian3,83.6074608022
差,cha1,83.6334804169
富,fu4,83.659460756
灵,ling2,83.6853692619
协,xie2,83.7112720832
角,jiao3,83.7371531996
占,zhan1,83.7629821206
配,pei4,83.7887696988
征,zheng1,83.8145340217
修,xiu1,83.8402849082
皮,pi2,83.8660223583
挥,hui1,83.891707613
胜,sheng1,83.9173220682
降,jiang4,83.9428026761
阶,jie1,83.9681551212
审,shen3,83.9934062765
沉,chen2,84.018610921
坚,jian1,84.0438036796
善,shan4,84.0689912702
妈,ma1,84.0941183971
刘,liu2,84.1192341546
读,dou4,84.1441969438
啊,a1,84.1691287258
超,chao1,84.1940470714
免,mian3,84.2188754964
压,ya1,84.2437008207
银,yin2,84.2684832519
买,mai3,84.2931793799
皇,huang2,84.3178558701
养,yang3,84.3425075545
伊,yi1,84.3671163459
怀,huai2,84.3916951637
执,zhi2,84.4162646793
副,fu4,84.4408223089
乱,luan4,84.4653561664
抗,kang4,84.4898218082
犯,fan4,84.5141613545
追,zhui1,84.5384910819
帮,bang1,84.5628135742
宣,xuan1,84.5871236638
佛,fo2,84.6114322029
岁,sui4,84.6356358347
航,hang2,84.6598156944
优,you1,84.6839045999
怪,guai4,84.7079867871
香,xiang1,84.7320302155
著,zhu4,84.7559258434
田,tian2,84.779639046
铁,tie3,84.8033067716
控,kong4,84.826905248
税,shui4,84.850478402
左,zuo3,84.874027267
右,you4,84.8975725145
份,fen4,84.9210386939
穿,chuan1,84.9444562955
艺,yi4,84.9678242857
背,bei1,84.9911731549
阵,zhen4,85.0143762906
草,cao3,85.0374311091
脚,jiao3,85.0604430343
概,gai4,85.0834404896
恶,e3,85.1064338106
块,kuai1,85.1294178295
顿,dun4,85.1523760091
敢,gan3,85.1752892284
守,shou3,85.1981642056
酒,jiu3,85.2209384097
岛,dao3,85.2437058956
托,tuo1,85.2664713143
央,yang1,85.2892367331
户,hu4,85.3118770898
烈,lie4,85.3344869562
洋,yang2,85.3570663323
哥,ge1,85.3796084999
索,suo3,85.4020188873
胡,hu2,85.4243434883
款,kuan3,85.4466102094
靠,kao4,85.4688257688
评,ping2,85.4910299589
版,ban3,85.5131757522
宝,bao3,85.5353127603
座,zuo4,85.557438399
释,shi4,85.5795304468
景,jing3,85.6016168098
顾,gu4,85.6237016226
弟,di4,85.6457714485
登,deng1,85.6678314556
货,huo4,85.6898475359
互,hu4,85.7118517301
付,fu4,85.7338290515
伯,bo2,85.755799138
慢,man4,85.7777656069
欧,ou1,85.7997310423
换,huan4,85.8215869192
闻,wen2,85.8434226415
危,wei1,85.86516896
忙,mang2,85.886887372
核,he2,85.9085634077
暗,an4,85.9302068859
姐,jie3,85.9517888667
介,jie4,85.9733641293
坏,huai4,85.9949259555
讨,tao3,86.016484681
丽,li2,86.0378604645
良,liang2,86.0591349581
序,xu4,86.0803898139
升,sheng1,86.1016322669
监,jian1,86.1228628338
临,lin2,86.1440861657
亮,liang4,86.1652826248
露,lu4,86.1864470432
永,yong3,86.2076021595
呼,hu1,86.2286399655
味,wei4,86.2496751876
野,ye3,86.2706985237
架,jia4,86.2916898191
域,yu4,86.3126697452
沙,sha1,86.3336372685
掉,diao4,86.3545882546
括,kuo4,86.3755278715
舰,jian4,86.3964576694
鱼,yu2,86.4173626617
杂,za2,86.4381710151
误,wu4,86.4589437104
湾,wan1,86.4796673111
吉,ji2,86.5003805761
减,jian3,86.5210576661
编,bian1,86.5416665405
楚,chu3,86.562258361
肯,ken3,86.5828331275
测,ce4,86.6033763702
败,bai4,86.6238550147
屋,wu1,86.6443135046
跑,pao3,86.6647249671
梦,meng4,86.6851307449
散,san3,86.705459005
温,wen1,86.7257748622
困,kun3,86.7460183695
剑,jian4,86.7661833255
渐,jian1,86.7863431136
封,feng1,86.8064739617
救,jiu4,86.8265376278
贵,gui4,86.8465206753
枪,qiang1,86.8664525612
缺,que1,86.8863518896
楼,lou2,86.9062289962
县,xian4,86.9260771629
尚,shang4,86.9459093092
毫,hao2,86.965740422
移,yi2,86.9855586151
娘,niang2,87.0053380494
朋,peng2,87.0251159333
画,hua4,87.0448896829
班,ban1,87.0645947
智,zhi4,87.0842656094
亦,yi4,87.1038827731
耳,er3,87.1234890843
恩,en1,87.1430742074
短,duan3,87.1626262562
掌,zhang3,87.1821240425
恐,kong3,87.2015944392
遗,yi2,87.2210353792
固,gu4,87.2404571982
席,xi2,87.2598774667
松,song1,87.2792894667
秘,mi4,87.2986999164
谢,xie4,87.3181051982
鲁,lu3,87.3374712043
遇,yu4,87.3567695116
康,kang1,87.3760466307
虑,lu:4,87.395275172
幸,xing4,87.4144985455
均,Jūn,87.4335379434
销,xiao1,87.4525664888
钟,zhong1,87.4715686782
诗,shi1,87.4905667333
藏,cang2,87.5095348149
赶,gan3,87.5284486341
剧,ju4,87.5473552182
票,piao4,87.5661966875
损,sun3,87.5850304049
忽,hu1,87.6038300145
巨,ju4,87.622615671
炮,pao4,87.6413827231
旧,jiu4,87.6601373724
端,duan1,87.6788620482
探,tan4,87.6975851737
湖,hu2,87.7162473184
录,lu4,87.7348929261
叶,ye4,87.7535137281
春,chun1,87.7721319461
乡,xiang1,87.7907491306
附,fu4,87.8093301401
吸,xi1,87.8278780754
予,yu2,87.8463567614
礼,li3,87.8647605137
港,gang3,87.8831461784
雨,yu3,87.9014248686
呀,ya,87.9196896056
板,ban3,87.937948658
庭,ting2,87.9561420787
妇,fu4,87.974326714
归,gui1,87.9924932618
睛,jing1,88.0106231179
饭,fan4,88.0287498733
额,e2,88.046745882
含,han2,88.0647088165
顺,shun4,88.082645395
输,shu1,88.1005716377
摇,yao2,88.1184704909
招,zhao1,88.1363641762
婚,hun1,88.1542501097
脱,tuo1,88.1721040025
补,bu3,88.1899547946
谓,wei4,88.207797835
督,du1,88.2256388082
毒,du2,88.2434766807
油,you2,88.2612897475
疗,liao2,88.2791017807
旅,lu:3,88.2968709208
泽,ze2,88.3146023355
材,cai2,88.3322955082
灭,mie4,88.3499359688
逐,zhu2,88.3675728118
莫,mo4,88.3851936346
笔,bi3,88.4027937859
亡,wang2,88.4203215873
鲜,xian1,88.4377475821
词,ci2,88.4551472208
圣,sheng4,88.472521537
择,ze2,88.4898932693
寻,xun2,88.507189551
厂,chang3,88.5244853159
睡,shui4,88.5417562751
博,bo2,88.5589993279
勒,le4,88.5761710643
烟,yan1,88.5932957733
授,shou4,88.6103584681
诺,nuo4,88.6274077265
伦,lun2,88.6443696482
岸,an4,88.6613238181
奥,ao4,88.6782542159
唐,tang2,88.6951825465
卖,mai4,88.7120783197
俄,e2,88.728945153
炸,zha2,88.7457613412
载,zai3,88.7625341196
洛,luo4,88.7792939783
健,jian4,88.7960372999
堂,tang2,88.8127640843
旁,pang2,88.829439707
宫,gong1,88.8460693359
喝,he1,88.8626643401
借,jie4,88.8792154176
君,Jūn,88.8957318705
禁,jin1,88.9122436724
阴,yin1,88.9287477224
园,yuan2,88.9452460879
谋,mou2,88.9617367015
宋,song4,88.978143596
避,bi4,88.9945417051
抓,zhua1,89.0109108742
荣,rong2,89.0272733251
姑,gu1,89.0436280243
孙,sun1,89.0599098568
逃,tao2,89.0761720514
牙,ya2,89.0924332124
束,shu4,89.1086447621
跳,tiao4,89.1248325397
顶,ding3,89.1410172165
玉,yu4,89.1571817387
镇,zhen4,89.1732899314
雪,xue3,89.1893087202
午,wu3,89.2053213076
练,lian4,89.2213225257
迫,po4,89.2373066899
爷,ye2,89.2532908541
篇,pian1,89.2692564141
肉,rou4,89.2851837319
嘴,zui3,89.3010826266
馆,guan3,89.3168776475
遍,bian4,89.3326628494
凡,fan2,89.3484418499
础,chu3,89.3641919105
洞,dong4,89.3799016618
卷,juan3,89.3955824731
坦,tan3,89.4112622509
牛,niu2,89.4267900938
宁,ning2,89.4422941647
纸,zhi3,89.4577982355
诸,zhu1,89.4732795678
训,xun4,89.4887371279
私,si1,89.5040856464
庄,zhuang1,89.5194233124
祖,zu3,89.534742891
丝,si1,89.5500319792
翻,fan1,89.565312282
暴,bao4,89.5805915513
森,sen1,89.5958537667
塔,ta3,89.6110751561
默,mo4,89.6262851762
握,wo4,89.6414879612
戏,xi4,89.6566824778
隐,yin3,89.6718211815
熟,shu2,89.6869479992
骨,gu3,89.7020277894
访,fang3,89.7170838075
弱,ruo4,89.7321372417
蒙,meng1,89.7471338295
歌,ge1,89.7620983767
店,dian4,89.7770469035
鬼,gui3,89.7919902624
软,ruan3,89.8069176011
典,dian3,89.82183202
欲,yu4,89.8367443719
萨,sa4,89.8516298509
伙,huo3,89.8664739871
遭,zao1,89.8812757469
盘,pan2,89.8960464997
爸,ba4,89.9107883124
扩,kuo4,89.9254293521
盖,gai4,89.9400595392
弄,long4,89.954635464
雄,xiong2,89.9692005362
稳,wen3,89.9836865403
忘,wang4,89.9981363694
亿,yi4,90.0125531243
刺,ci4,90.0269667785
