游,you,82.634221063
龙,long,82.662214797
树,shu,82.6901403153
疑,yi,82.7180374105
层,ceng,82.7457913561
冷,leng,82.7734186894
洲,zhou,82.8010300024
冲,chong,82.8286149593
射,she,82.8560996599
略,lue,82.8835244134
范,fan,82.9109310795
竟,jing,82.9383377455
句,ju,82.9656710281
室,shi,82.9929810553
异,yi,83.0202337194
激,ji,83.047480182
汉,han,83.0746920201
村,cun,83.1018764685
哈,ha,83.1289947685
策,ce,83.1560712088
演,yan,83.1831476492
简,jian,83.210165176
卡,ka,83.2371640986
罪,zui,83.264072067
判,pan,83.2909681493
担,dan,83.317733485
州,zhou,83.3443649733
静,jing,83.370928246
退,tui,83.3974248535
既,ji,83.4238883866
衣,yi,83.4503136777
您,nin,83.4767182974
宗,zong,83.5029704655
积,ji,83.5291818075
余,yu,83.5553316521
痛,tong,83.5814081132
检,jian,83.6074608022
差,cha,83.6334804169
富,fu,83.659460756
灵,ling,83.6853692619
协,xie,83.7112720832
角,jiao,83.7371531996
占,zhan,83.7629821206
配,pei,83.7887696988
征,zheng,83.8145340217
修,xiu,83.8402849082
皮,pi,83.8660223583
挥,hui,83.891707613
胜,sheng,83.9173220682
降,jiang,83.9428026761
阶,jie,83.9681551212
审,shen,83.9934062765
沉,chen,84.018610921
坚,jian,84.0438036796
善,shan,84.0689912702
妈,ma,84.0941183971
刘,liu,84.1192341546
读,dou,84.1441969438
啊,a,84.1691287258
超,chao,84.1940470714
免,mian,84.2188754964
压,ya,84.2437008207
银,yin,84.2684832519
买,mai,84.2931793799
皇,huang,84.3178558701
养,yang,84.3425075545
伊,yi,84.3671163459
怀,huai,84.3916951637
执,zhi,84.4162646793
副,fu,84.4408223089
乱,luan,84.4653561664
抗,kang,84.4898218082
犯,fan,84.5141613545
追,zhui,84.5384910819
帮,bang,84.5628135742
宣,xuan,84.5871236638
佛,fo,84.6114322029
岁,sui,84.6356358347
航,hang,84.6598156944
优,you,84.6839045999
怪,guai,84.7079867871
香,xiang,84.7320302155
著,zhu,84.7559258434
田,tian,84.779639046
铁,tie,84.8033067716
控,kong,84.826905248
税,shui,84.850478402
左,zuo,84.874027267
右,you,84.8975725145
份,fen,84.9210386939
穿,chuan,84.9444562955
艺,yi,84.9678242857
背,bei,84.9911731549
阵,zhen,85.0143762906
草,cao,85.0374311091
脚,jiao,85.0604430343
概,gai,85.0834404896
恶,e,85.1064338106
块,kuai,85.1294178295
顿,dun,85.1523760091
敢,gan,85.1752892284
守,shou,85.1981642056
酒,jiu,85.2209384097
岛,dao,85.2437058956
托,tuo,85.2664713143
央,yang,85.2892367331
户,hu,85.3118770898
烈,lie,85.3344869562
洋,yang,85.3570663323
哥,ge,85.3796084999
索,suo,85.4020188873
胡,hu,85.4243434883
款,kuan,85.4466102094
靠,kao,85.4688257688
评,ping,85.4910299589
版,ban,85.5131757522
宝,bao,85.5353127603
座,zuo,85.557438399
释,shi,85.5795304468
景,jing,85.6016168098
顾,gu,85.6237016226
弟,di,85.6457714485
登,deng,85.6678314556
货,huo,85.6898475359
互,hu,85.7118517301
付,fu,85.7338290515
伯,bo,85.755799138
慢,man,85.7777656069
欧,ou,85.7997310423
换,huan,85.8215869192
闻,wen,85.8434226415
危,wei,85.86516896
忙,mang,85.886887372
核,he,85.9085634077
暗,an,85.9302068859
姐,jie,85.9517888667
介,jie,85.9733641293
坏,huai,85.9949259555
讨,tao,86.016484681
丽,li,86.0378604645
良,liang,86.0591349581
序,xu,86.0803898139
升,sheng,86.1016322669
监,jian,86.1228628338
临,lin,86.1440861657
亮,liang,86.1652826248
露,lu,86.1864470432
永,yong,86.2076021595
呼,hu,86.2286399655
味,wei,86.2496751876
野,ye,86.2706985237
架,jia,86.2916898191
域,yu,86.3126697452
沙,sha,86.3336372685
掉,diao,86.3545882546
括,kuo,86.3755278715
舰,jian,86.3964576694
鱼,yu,86.4173626617
杂,za,86.4381710151
误,wu,86.4589437104
湾,wan,86.4796673111
吉,ji,86.5003805761
减,jian,86.5210576661
编,bian,86.5416665405
楚,chu,86.562258361
肯,ken,86.5828331275
测,ce,86.6033763702
败,bai,86.6238550147
屋,wu,86.6443135046
跑,pao,86.6647249671
梦,meng,86.6851307449
散,san,86.705459005
温,wen,86.7257748622
困,kun,86.7460183695
剑,jian,86.7661833255
渐,jian,86.7863431136
封,feng,86.8064739617
救,jiu,86.8265376278
贵,gui,86.8465206753
枪,qiang,86.8664525612
缺,que,86.8863518896
楼,lou,86.9062289962
县,xian,86.9260771629
尚,shang,86.9459093092
毫,hao,86.965740422
移,yi,86.9855586151
娘,niang,87.0053380494
朋,peng,87.0251159333
画,hua,87.0448896829
班,ban,87.0645947
智,zhi,87.0842656094
亦,yi,87.1038827731
耳,er,87.1234890843
恩,en,87.1430742074
短,duan,87.1626262562
掌,zhang,87.1821240425
恐,kong,87.2015944392
遗,yi,87.2210353792
固,gu,87.2404571982
席,xi,87.2598774667
松,song,87.2792894667
秘,mi,87.2986999164
谢,xie,87.3181051982
鲁,lu,87.3374712043
遇,yu,87.3567695116
康,kang,87.3760466307
虑,lu:,87.395275172
幸,xing,87.4144985455
均,Jūn,87.4335379434
销,xiao,87.4525664888
钟,zhong,87.4715686782
诗,shi,87.4905667333
藏,cang,87.5095348149
赶,gan,87.5284486341
剧,ju,87.5473552182
票,piao,87.5661966875
损,sun,87.5850304049
忽,hu,87.6038300145
巨,ju,87.622615671
炮,pao,87.6413827231
旧,jiu,87.6601373724
端,duan,87.6788620482
探,tan,87.6975851737
湖,hu,87.7162473184
录,lu,87.7348929261
叶,ye,87.7535137281
春,chun,87.7721319461
乡,xiang,87.7907491306
附,fu,87.8093301401
吸,xi,87.8278780754
予,yu,87.8463567614
礼,li,87.8647605137
港,gang,87.8831461784
雨,yu,87.9014248686
呀,ya,87.9196896056
板,ban,87.937948658
庭,ting,87.9561420787
妇,fu,87.974326714
归,gui,87.9924932618
睛,jing,88.0106231179
饭,fan,88.0287498733
额,e,88.046745882
含,han,88.0647088165
顺,shun,88.082645395
输,shu,88.1005716377
摇,yao,88.1184704909
招,zhao,88.1363641762
婚,hun,88.1542501097
脱,tuo,88.1721040025
补,bu,88.1899547946
谓,wei,88.207797835
督,du,88.2256388082
毒,du,88.2434766807
油,you,88.2612897475
疗,liao,88.2791017807
旅,lu:,88.2968709208
泽,ze,88.3146023355
材,cai,88.3322955082
灭,mie,88.3499359688
逐,zhu,88.3675728118
莫,mo,88.3851936346
笔,bi,88.4027937859
亡,wang,88.4203215873
鲜,xian,88.4377475821
词,ci,88.4551472208
圣,sheng,88.472521537
择,ze,88.4898932693
寻,xun,88.507189551
厂,chang,88.5244853159
睡,shui,88.5417562751
博,bo,88.5589993279
勒,le,88.5761710643
烟,yan,88.5932957733
授,shou,88.6103584681
诺,nuo,88.6274077265
伦,lun,88.6443696482
岸,an,88.6613238181
奥,ao,88.6782542159
唐,tang,88.6951825465
卖,mai,88.7120783197
俄,e,88.728945153
炸,zha,88.7457613412
载,zai,88.7625341196
洛,luo,88.7792939783
健,jian,88.7960372999
堂,tang,88.8127640843
旁,pang,88.829439707
宫,gong,88.8460693359
喝,he,88.8626643401
借,jie,88.8792154176
君,Jūn,88.8957318705
禁,jin,88.9122436724
阴,yin,88.9287477224
园,yuan,88.9452460879
谋,mou,88.9617367015
宋,song,88.978143596
避,bi,88.9945417051
抓,zhua,89.0109108742
荣,rong,89.0272733251
姑,gu,89.0436280243
孙,sun,89.0599098568
逃,tao,89.0761720514
牙,ya,89.0924332124
束,shu,89.1086447621
跳,tiao,89.1248325397
顶,ding,89.1410172165
玉,yu,89.1571817387
镇,zhen,89.1732899314
雪,xue,89.1893087202
午,wu,89.2053213076
练,lian,89.2213225257
迫,po,89.2373066899
爷,ye,89.2532908541
篇,pian,89.2692564141
肉,rou,89.2851837319
嘴,zui,89.3010826266
馆,guan,89.3168776475
遍,bian,89.3326628494
凡,fan,89.3484418499
础,chu,89.3641919105
洞,dong,89.3799016618
卷,juan,89.3955824731
坦,tan,89.4112622509
牛,niu,89.4267900938
宁,ning,89.4422941647
纸,zhi,89.4577982355
诸,zhu,89.4732795678
训,xun,89.4887371279
私,si,89.5040856464
庄,zhuang,89.5194233124
祖,zu,89.534742891
丝,si,89.5500319792
翻,fan,89.565312282
暴,bao,89.5805915513
森,sen,89.5958537667
塔,ta,89.6110751561
默,mo,89.6262851762
握,wo,89.6414879612
戏,xi,89.6566824778
隐,yin,89.6718211815
熟,shu,89.6869479992
骨,gu,89.7020277894
访,fang,89.7170838075
弱,ruo,89.7321372417
蒙,meng,89.7471338295
歌,ge,89.7620983767
店,dian,89.7770469035
鬼,gui,89.7919902624
软,ruan,89.8069176011
典,dian,89.82183202
欲,yu,89.8367443719
萨,sa,89.8516298509
伙,huo,89.8664739871
遭,zao,89.8812757469
盘,pan,89.8960464997
爸,ba,89.9107883124
扩,kuo,89.9254293521
盖,gai,89.9400595392
弄,long,89.954635464
雄,xiong,89.9692005362
稳,wen,89.9836865403
忘,wang,89.9981363694
亿,yi,90.0125531243
刺,ci,90.0269667785
拥,yong,90.0413504592
徒,tu,90.0557232874
姆,mu,90.0700940484
杨,yang,90.0843371635
齐,qi,90.098538419
赛,sai,90.1127355402
趣,qu,90.1269130236
曲,qu,90.1410734531
刀,dao,90.155177553
床,chuang,90.1692770018
迎,ying,90.1833480274
冰,bing,90.1974050999
虚,xu,90.2113975742
玩,wan,90.2253729946
析,xi,90.2393360121
窗,chuang,90.2532778415
醒,xing,90.2671788448
妻,qi,90.2810529753
透,tou,90.2949214212
购,gou,90.3087728132
替,ti,90.3225642581
塞,sai,90.3363055748
努,nu,90.3500334551
休,xiu,90.3637484158
虎,hu,90.3774504569
扬,yang,90.391149914
途,tu,90.4048369683
侵,qin,90.4185142037
刑,xing,90.4321847208
绿,lu:,90.4458350834
兄,xiong,90.4594709759
迅,xun,90.4730732775
套,tao,90.4866652433
贸,mao,90.5002039803
毕,bi,90.513716878
唯,wei,90.5271744797
谷,gu,90.5406134771
轮,lun,90.5540281856
库,ku,90.5674253234
迹,ji,90.5808203941
尤,you,90.5942092634
竞,jing,90.607592448
街,jie,90.6209596123
促,cu,90.6342885345
延,yan,90.6476050539
震,zhen,90.6609102039
弃,qi,90.6742070855
甲,jia,90.6874471206
伟,wei,90.700672169
麻,ma,90.7138935999
川,chuan,90.7271103797
申,shen,90.740304421
缓,huan,90.7534591866
潜,qian,90.7666124018
闪,shan,90.7797526974
售,shou,90.7928816238
灯,deng,90.806008483
针,zhen,90.8191265568
哲,zhe,90.8322286104
络,lao,90.8452805357
抵,di,90.8583179911
朱,zhu,90.8713383926
埃,ai,90.8843102162
抱,bao,90.8972655028
鼓,gu,90.9101933997
植,zhi,90.9231125113
纯,chun,90.9359752933
夏,xia,90.9488370417
忍,ren,90.9616853537
页,ye,90.974533149
杰,jie,90.9873473532
筑,zhu,91.0001532888
折,she,91.0129370027
郑,zheng,91.0257098641
贝,bei,91.0384615373
尊,zun,91.0512064923
吴,wu,91.0639359437
秀,xiu,91.0766591937
混,hun,91.089374692
臣,chen,91.1020633174
雅,ya,91.1147385064
振,zhen,91.1273837218
染,ran,91.1400160177
